PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
FULL-TIME WORKER,33,ESCORT,65637
FULL-TIME WORKER,33,HOME,2196679
FULL-TIME WORKER,33,OTHDISCR,164918
FULL-TIME WORKER,33,OTHMAINT,111564
FULL-TIME WORKER,33,SHOPPING,116662
FULL-TIME WORKER,33,SOCIAL,47238
FULL-TIME WORKER,33,WORK,560506
FULL-TIME WORKER,34,ATWORK,5455
FULL-TIME WORKER,34,EATOUT,87485
FULL-TIME WORKER,34,ESCORT,59438
FULL-TIME WORKER,34,HOME,2314665
FULL-TIME WORKER,34,OTHDISCR,158856
FULL-TIME WORKER,34,OTHMAINT,96544
FULL-TIME WORKER,34,SHOPPING,105516
FULL-TIME WORKER,34,SOCIAL,45518
FULL-TIME WORKER,34,WORK,418806
FULL-TIME WORKER,35,ATWORK,5171
FULL-TIME WORKER,35,EATOUT,80054
FULL-TIME WORKER,35,ESCORT,50453
FULL-TIME WORKER,35,HOME,2431964
FULL-TIME WORKER,35,OTHDISCR,138764
FULL-TIME WORKER,35,OTHMAINT,82350
FULL-TIME WORKER,35,SHOPPING,93401
FULL-TIME WORKER,35,SOCIAL,42811
FULL-TIME WORKER,35,WORK,317482
FULL-TIME WORKER,36,ATWORK,4731
FULL-TIME WORKER,36,EATOUT,64024
FULL-TIME WORKER,36,ESCORT,42150
FULL-TIME WORKER,36,HOME,2549987
FULL-TIME WORKER,36,OTHDISCR,109141
FULL-TIME WORKER,36,OTHMAINT,68104
FULL-TIME WORKER,36,SHOPPING,79571
FULL-TIME WORKER,36,SOCIAL,38431
FULL-TIME WORKER,36,WORK,247913
FULL-TIME WORKER,37,ATWORK,4242
FULL-TIME WORKER,37,EATOUT,50142
FULL-TIME WORKER,37,ESCORT,33149
FULL-TIME WORKER,37,HOME,2667527
FULL-TIME WORKER,37,OTHDISCR,75597
FULL-TIME WORKER,37,OTHMAINT,50774
FULL-TIME WORKER,37,SHOPPING,58267
FULL-TIME WORKER,37,SOCIAL,34380
FULL-TIME WORKER,37,WORK,194643
FULL-TIME WORKER,38,ATWORK,3676
FULL-TIME WORKER,38,EATOUT,39062
FULL-TIME WORKER,38,ESCORT,26287
FULL-TIME WORKER,38,HOME,2768316
FULL-TIME WORKER,38,OTHDISCR,53158
FULL-TIME WORKER,38,OTHMAINT,39356
FULL-TIME WORKER,38,SHOPPING,38662
FULL-TIME WORKER,38,SOCIAL,30159
FULL-TIME WORKER,38,WORK,150498
FULL-TIME WORKER,39,ATWORK,2985
FULL-TIME WORKER,39,EATOUT,28499
FULL-TIME WORKER,39,ESCORT,20821
FULL-TIME WORKER,39,HOME,2843775
FULL-TIME WORKER,39,OTHDISCR,36332
FULL-TIME WORKER,39,OTHMAINT,29292
FULL-TIME WORKER,39,SHOPPING,29031
FULL-TIME WORKER,39,SOCIAL,23707
FULL-TIME WORKER,39,WORK,116057
FULL-TIME WORKER,40,ATWORK,2349
FULL-TIME WORKER,40,EATOUT,19568
FULL-TIME WORKER,40,ESCORT,16222
FULL-TIME WORKER,40,HOME,2910962
FULL-TIME WORKER,40,OTHDISCR,22324
FULL-TIME WORKER,40,OTHMAINT,22512
FULL-TIME WORKER,40,SHOPPING,20039
FULL-TIME WORKER,40,SOCIAL,17076
FULL-TIME WORKER,40,WORK,86617
FULL-TIME WORKER,41,ATWORK,1724
FULL-TIME WORKER,41,EATOUT,12110
FULL-TIME WORKER,41,ESCORT,12635
FULL-TIME WORKER,41,HOME,2962535
FULL-TIME WORKER,41,OTHDISCR,14837
FULL-TIME WORKER,41,OTHMAINT,16770
FULL-TIME WORKER,41,SHOPPING,13667
FULL-TIME WORKER,41,SOCIAL,12762
FULL-TIME WORKER,41,WORK,61934
FULL-TIME WORKER,42,ATWORK,1171
FULL-TIME WORKER,42,EATOUT,9240
FULL-TIME WORKER,42,ESCORT,10079
FULL-TIME WORKER,42,HOME,2997850
FULL-TIME WORKER,42,OTHDISCR,9054
FULL-TIME WORKER,42,OTHMAINT,13480
FULL-TIME WORKER,42,SHOPPING,9983
FULL-TIME WORKER,42,SOCIAL,9132
FULL-TIME WORKER,42,WORK,42701
FULL-TIME WORKER,43,ATWORK,784
FULL-TIME WORKER,43,EATOUT,6477
FULL-TIME WORKER,43,ESCORT,8147
FULL-TIME WORKER,43,HOME,3027376
FULL-TIME WORKER,43,OTHDISCR,5330
FULL-TIME WORKER,43,OTHMAINT,9986
FULL-TIME WORKER,43,SHOPPING,7571
FULL-TIME WORKER,43,SOCIAL,6490
FULL-TIME WORKER,43,WORK,26641
FULL-TIME WORKER,44,ATWORK,506
FULL-TIME WORKER,44,EATOUT,4515
FULL-TIME WORKER,44,ESCORT,7281
FULL-TIME WORKER,44,HOME,3043782
FULL-TIME WORKER,44,OTHDISCR,3613
FULL-TIME WORKER,44,OTHMAINT,7470
FULL-TIME WORKER,44,SHOPPING,6411
FULL-TIME WORKER,44,SOCIAL,4671
FULL-TIME WORKER,44,WORK,18045
FULL-TIME WORKER,45,ATWORK,328
FULL-TIME WORKER,45,EATOUT,2872
FULL-TIME WORKER,45,ESCORT,6175
FULL-TIME WORKER,45,HOME,3058088
FULL-TIME WORKER,45,OTHDISCR,1992
FULL-TIME WORKER,45,OTHMAINT,5872
FULL-TIME WORKER,45,SHOPPING,4649
FULL-TIME WORKER,45,SOCIAL,3251
FULL-TIME WORKER,45,WORK,10945
FULL-TIME WORKER,46,ATWORK,219
FULL-TIME WORKER,46,EATOUT,2362
FULL-TIME WORKER,46,ESCORT,5432
FULL-TIME WORKER,46,HOME,3066198
FULL-TIME WORKER,46,OTHDISCR,1205
FULL-TIME WORKER,46,OTHMAINT,4545
FULL-TIME WORKER,46,SHOPPING,3567
FULL-TIME WORKER,46,SOCIAL,1930
FULL-TIME WORKER,46,WORK,7435
FULL-TIME WORKER,47,ATWORK,84
FULL-TIME WORKER,47,EATOUT,1827
FULL-TIME WORKER,47,ESCORT,4377
FULL-TIME WORKER,47,HOME,3071849
FULL-TIME WORKER,47,OTHDISCR,595
FULL-TIME WORKER,47,OTHMAINT,3177
FULL-TIME WORKER,47,SHOPPING,2257
FULL-TIME WORKER,47,SOCIAL,1349
FULL-TIME WORKER,47,WORK,5652
FULL-TIME WORKER,48,ATWORK,82
FULL-TIME WORKER,48,EATOUT,1149
FULL-TIME WORKER,48,ESCORT,2344
FULL-TIME WORKER,48,HOME,3078180
FULL-TIME WORKER,48,OTHDISCR,391
FULL-TIME WORKER,48,OTHMAINT,1690
FULL-TIME WORKER,48,SHOPPING,1194
FULL-TIME WORKER,48,SOCIAL,854
FULL-TIME WORKER,48,WORK,3097
NON-WORKER,1,EATOUT,12
NON-WORKER,1,ESCORT,153
NON-WORKER,1,HOME,829356
NON-WORKER,1,OTHDISCR,48
NON-WORKER,1,OTHMAINT,199
NON-WORKER,1,SHOPPING,72
NON-WORKER,1,SOCIAL,44
NON-WORKER,2,EATOUT,25
NON-WORKER,2,ESCORT,280
NON-WORKER,2,HOME,828964
NON-WORKER,2,OTHDISCR,85
NON-WORKER,2,OTHMAINT,392
NON-WORKER,2,SHOPPING,177
NON-WORKER,2,SOCIAL,100
NON-WORKER,3,EATOUT,34
NON-WORKER,3,ESCORT,393
NON-WORKER,3,HOME,828622
NON-WORKER,3,OTHDISCR,160
NON-WORKER,3,OTHMAINT,519
NON-WORKER,3,SHOPPING,228
NON-WORKER,3,SOCIAL,186
NON-WORKER,4,EATOUT,251
NON-WORKER,4,ESCORT,482
NON-WORKER,4,HOME,828308
NON-WORKER,4,OTHDISCR,319
NON-WORKER,4,OTHMAINT,776
NON-WORKER,4,SHOPPING,332
NON-WORKER,4,SOCIAL,314
NON-WORKER,5,EATOUT,513
NON-WORKER,5,ESCORT,749
NON-WORKER,5,HOME,827676
NON-WORKER,5,OTHDISCR,840
NON-WORKER,5,OTHMAINT,1246
NON-WORKER,5,SHOPPING,372
NON-WORKER,5,SOCIAL,489
NON-WORKER,6,EATOUT,704
NON-WORKER,6,ESCORT,1511
NON-WORKER,6,HOME,826621
NON-WORKER,6,OTHDISCR,1415
NON-WORKER,6,OTHMAINT,2060
NON-WORKER,6,SHOPPING,495
NON-WORKER,6,SOCIAL,710
NON-WORKER,7,EATOUT,828
NON-WORKER,7,ESCORT,3493
NON-WORKER,7,HOME,825351
NON-WORKER,7,OTHDISCR,2084
NON-WORKER,7,OTHMAINT,3442
NON-WORKER,7,SHOPPING,822
NON-WORKER,7,SOCIAL,1058
NON-WORKER,8,EATOUT,929
NON-WORKER,8,ESCORT,9557
NON-WORKER,8,HOME,823935
NON-WORKER,8,OTHDISCR,3139
NON-WORKER,8,OTHMAINT,5844
NON-WORKER,8,SHOPPING,1553
NON-WORKER,8,SOCIAL,1592
NON-WORKER,9,EATOUT,1302
NON-WORKER,9,ESCORT,29597
NON-WORKER,9,HOME,822259
NON-WORKER,9,OTHDISCR,5853
NON-WORKER,9,OTHMAINT,10727
NON-WORKER,9,SHOPPING,3538
NON-WORKER,9,SOCIAL,3342
NON-WORKER,10,EATOUT,1941
NON-WORKER,10,ESCORT,55562
NON-WORKER,10,HOME,809359
NON-WORKER,10,OTHDISCR,10112
NON-WORKER,10,OTHMAINT,17247
NON-WORKER,10,SHOPPING,7471
NON-WORKER,10,SOCIAL,5283
NON-WORKER,11,EATOUT,2751
NON-WORKER,11,ESCORT,53009
NON-WORKER,11,HOME,790254
NON-WORKER,11,OTHDISCR,15387
NON-WORKER,11,OTHMAINT,27701
NON-WORKER,11,SHOPPING,14669
NON-WORKER,11,SOCIAL,7013
NON-WORKER,12,EATOUT,3266
NON-WORKER,12,ESCORT,37931
NON-WORKER,12,HOME,768623
NON-WORKER,12,OTHDISCR,20305
NON-WORKER,12,OTHMAINT,38209
NON-WORKER,12,SHOPPING,21275
NON-WORKER,12,SOCIAL,8216
NON-WORKER,13,EATOUT,4089
NON-WORKER,13,ESCORT,27418
NON-WORKER,13,HOME,745975
NON-WORKER,13,OTHDISCR,26419
NON-WORKER,13,OTHMAINT,51569
NON-WORKER,13,SHOPPING,32294
NON-WORKER,13,SOCIAL,11216
NON-WORKER,14,EATOUT,4782
NON-WORKER,14,ESCORT,23543
NON-WORKER,14,HOME,719453
NON-WORKER,14,OTHDISCR,30943
NON-WORKER,14,OTHMAINT,62888
NON-WORKER,14,SHOPPING,41959
NON-WORKER,14,SOCIAL,13478
NON-WORKER,15,EATOUT,5738
NON-WORKER,15,ESCORT,22649
NON-WORKER,15,HOME,700671
NON-WORKER,15,OTHDISCR,33499
NON-WORKER,15,OTHMAINT,77094
NON-WORKER,15,SHOPPING,55292
NON-WORKER,15,SOCIAL,15587
NON-WORKER,16,EATOUT,6476
NON-WORKER,16,ESCORT,22488
NON-WORKER,16,HOME,677546
NON-WORKER,16,OTHDISCR,33496
NON-WORKER,16,OTHMAINT,82796
NON-WORKER,16,SHOPPING,64501
NON-WORKER,16,SOCIAL,17151
NON-WORKER,17,EATOUT,8166
NON-WORKER,17,ESCORT,22866
NON-WORKER,17,HOME,667964
NON-WORKER,17,OTHDISCR,32462
NON-WORKER,17,OTHMAINT,85685
NON-WORKER,17,SHOPPING,69606
NON-WORKER,17,SOCIAL,18500
NON-WORKER,18,EATOUT,11144
NON-WORKER,18,ESCORT,23706
NON-WORKER,18,HOME,661805
NON-WORKER,18,OTHDISCR,30969
NON-WORKER,18,OTHMAINT,86363
NON-WORKER,18,SHOPPING,72612
NON-WORKER,18,SOCIAL,19764
NON-WORKER,19,EATOUT,13210
NON-WORKER,19,ESCORT,24452
NON-WORKER,19,HOME,660101
NON-WORKER,19,OTHDISCR,28909
NON-WORKER,19,OTHMAINT,84597
NON-WORKER,19,SHOPPING,73386
NON-WORKER,19,SOCIAL,20387
NON-WORKER,20,EATOUT,14925
NON-WORKER,20,ESCORT,25515
NON-WORKER,20,HOME,661128
NON-WORKER,20,OTHDISCR,26943
NON-WORKER,20,OTHMAINT,82397
NON-WORKER,20,SHOPPING,72527
NON-WORKER,20,SOCIAL,20740
NON-WORKER,21,EATOUT,15175
NON-WORKER,21,ESCORT,27052
NON-WORKER,21,HOME,665278
NON-WORKER,21,OTHDISCR,25165
NON-WORKER,21,OTHMAINT,82786
NON-WORKER,21,SHOPPING,69661
NON-WORKER,21,SOCIAL,20969
NON-WORKER,22,EATOUT,13524
NON-WORKER,22,ESCORT,30443
NON-WORKER,22,HOME,665493
NON-WORKER,22,OTHDISCR,23763
NON-WORKER,22,OTHMAINT,80915
NON-WORKER,22,SHOPPING,66939
NON-WORKER,22,SOCIAL,21051
NON-WORKER,23,EATOUT,12379
NON-WORKER,23,ESCORT,42912
NON-WORKER,23,HOME,664362
NON-WORKER,23,OTHDISCR,22890
NON-WORKER,23,OTHMAINT,80043
NON-WORKER,23,SHOPPING,66187
NON-WORKER,23,SOCIAL,21525
NON-WORKER,24,EATOUT,10908
NON-WORKER,24,ESCORT,57647
NON-WORKER,24,HOME,663622
NON-WORKER,24,OTHDISCR,22758
NON-WORKER,24,OTHMAINT,76092
NON-WORKER,24,SHOPPING,66029
NON-WORKER,24,SOCIAL,22244
NON-WORKER,25,EATOUT,10287
NON-WORKER,25,ESCORT,50194
NON-WORKER,25,HOME,668906
NON-WORKER,25,OTHDISCR,22208
NON-WORKER,25,OTHMAINT,68424
NON-WORKER,25,SHOPPING,64733
NON-WORKER,25,SOCIAL,22594
NON-WORKER,26,EATOUT,10011
NON-WORKER,26,ESCORT,45934
NON-WORKER,26,HOME,682600
NON-WORKER,26,OTHDISCR,22350
NON-WORKER,26,OTHMAINT,61346
NON-WORKER,26,SHOPPING,60139
NON-WORKER,26,SOCIAL,22591
NON-WORKER,27,EATOUT,9665
NON-WORKER,27,ESCORT,38136
NON-WORKER,27,HOME,694990
NON-WORKER,27,OTHDISCR,22803
NON-WORKER,27,OTHMAINT,53172
NON-WORKER,27,SHOPPING,54414
NON-WORKER,27,SOCIAL,21977
NON-WORKER,28,EATOUT,9606
NON-WORKER,28,ESCORT,31655
NON-WORKER,28,HOME,709809
NON-WORKER,28,OTHDISCR,23304
NON-WORKER,28,OTHMAINT,43707
NON-WORKER,28,SHOPPING,46759
NON-WORKER,28,SOCIAL,21009
NON-WORKER,29,EATOUT,10055
NON-WORKER,29,ESCORT,24008
NON-WORKER,29,HOME,723283
NON-WORKER,29,OTHDISCR,28717
NON-WORKER,29,OTHMAINT,35048
NON-WORKER,29,SHOPPING,40437
NON-WORKER,29,SOCIAL,21394
NON-WORKER,30,EATOUT,11116
NON-WORKER,30,ESCORT,18591
NON-WORKER,30,HOME,725531
NON-WORKER,30,OTHDISCR,34527
NON-WORKER,30,OTHMAINT,28759
NON-WORKER,30,SHOPPING,38293
NON-WORKER,30,SOCIAL,21346
NON-WORKER,31,EATOUT,12939
NON-WORKER,31,ESCORT,14600
NON-WORKER,31,HOME,729255
NON-WORKER,31,OTHDISCR,39900
NON-WORKER,31,OTHMAINT,23028
NON-WORKER,31,SHOPPING,33422
NON-WORKER,31,SOCIAL,21878
NON-WORKER,32,EATOUT,14668
NON-WORKER,32,ESCORT,11725
NON-WORKER,32,HOME,730460
NON-WORKER,32,OTHDISCR,43568
NON-WORKER,32,OTHMAINT,20442
NON-WORKER,32,SHOPPING,28558
NON-WORKER,32,SOCIAL,22232
NON-WORKER,33,EATOUT,16180
NON-WORKER,33,ESCORT,11592
NON-WORKER,33,HOME,727258
NON-WORKER,33,OTHDISCR,43688
NON-WORKER,33,OTHMAINT,17976
NON-WORKER,33,SHOPPING,26320
NON-WORKER,33,SOCIAL,22613
NON-WORKER,34,EATOUT,15814
NON-WORKER,34,ESCORT,10376
NON-WORKER,34,HOME,732995
NON-WORKER,34,OTHDISCR,39522
NON-WORKER,34,OTHMAINT,14635
NON-WORKER,34,SHOPPING,22021
NON-WORKER,34,SOCIAL,20961
NON-WORKER,35,EATOUT,13969
NON-WORKER,35,ESCORT,8657
NON-WORKER,35,HOME,745311
NON-WORKER,35,OTHDISCR,32477
NON-WORKER,35,OTHMAINT,11851
NON-WORKER,35,SHOPPING,18338
NON-WORKER,35,SOCIAL,18928
NON-WORKER,36,EATOUT,10332
NON-WORKER,36,ESCORT,6895
NON-WORKER,36,HOME,762594
NON-WORKER,36,OTHDISCR,23991
NON-WORKER,36,OTHMAINT,9266
NON-WORKER,36,SHOPPING,14612
NON-WORKER,36,SOCIAL,16260
NON-WORKER,37,EATOUT,7545
NON-WORKER,37,ESCORT,5052
NON-WORKER,37,HOME,780194
NON-WORKER,37,OTHDISCR,15594
NON-WORKER,37,OTHMAINT,6264
NON-WORKER,37,SHOPPING,9759
NON-WORKER,37,SOCIAL,14249
NON-WORKER,38,EATOUT,5525
NON-WORKER,38,ESCORT,3743
NON-WORKER,38,HOME,794236
NON-WORKER,38,OTHDISCR,9826
NON-WORKER,38,OTHMAINT,4492
NON-WORKER,38,SHOPPING,5818
NON-WORKER,38,SOCIAL,11999
NON-WORKER,39,EATOUT,3777
NON-WORKER,39,ESCORT,2792
NON-WORKER,39,HOME,804777
NON-WORKER,39,OTHDISCR,6068
NON-WORKER,39,OTHMAINT,3072
NON-WORKER,39,SHOPPING,4045
NON-WORKER,39,SOCIAL,8842
NON-WORKER,40,EATOUT,2369
NON-WORKER,40,ESCORT,2040
NON-WORKER,40,HOME,813985
NON-WORKER,40,OTHDISCR,3099
NON-WORKER,40,OTHMAINT,2188
NON-WORKER,40,SHOPPING,2357
NON-WORKER,40,SOCIAL,5827
NON-WORKER,41,EATOUT,1306
NON-WORKER,41,ESCORT,1524
NON-WORKER,41,HOME,819244
NON-WORKER,41,OTHDISCR,1850
NON-WORKER,41,OTHMAINT,1587
NON-WORKER,41,SHOPPING,1402
NON-WORKER,41,SOCIAL,4087
NON-WORKER,42,EATOUT,1000
NON-WORKER,42,ESCORT,1239
NON-WORKER,42,HOME,822344
NON-WORKER,42,OTHDISCR,994
NON-WORKER,42,OTHMAINT,1286
NON-WORKER,42,SHOPPING,1008
NON-WORKER,42,SOCIAL,2765
NON-WORKER,43,EATOUT,730
NON-WORKER,43,ESCORT,1091
NON-WORKER,43,HOME,824234
NON-WORKER,43,OTHDISCR,562
NON-WORKER,43,OTHMAINT,1048
NON-WORKER,43,SHOPPING,811
NON-WORKER,43,SOCIAL,1873
NON-WORKER,44,EATOUT,502
NON-WORKER,44,ESCORT,1072
NON-WORKER,44,HOME,825526
NON-WORKER,44,OTHDISCR,350
NON-WORKER,44,OTHMAINT,819
NON-WORKER,44,SHOPPING,716
NON-WORKER,44,SOCIAL,1242
NON-WORKER,45,EATOUT,258
NON-WORKER,45,ESCORT,1053
NON-WORKER,45,HOME,826525
NON-WORKER,45,OTHDISCR,170
NON-WORKER,45,OTHMAINT,700
NON-WORKER,45,SHOPPING,558
NON-WORKER,45,SOCIAL,852
NON-WORKER,46,EATOUT,194
NON-WORKER,46,ESCORT,961
NON-WORKER,46,HOME,827217
NON-WORKER,46,OTHDISCR,113
NON-WORKER,46,OTHMAINT,526
NON-WORKER,46,SHOPPING,402
NON-WORKER,46,SOCIAL,480
NON-WORKER,47,EATOUT,151
NON-WORKER,47,ESCORT,720
NON-WORKER,47,HOME,827899
NON-WORKER,47,OTHDISCR,49
NON-WORKER,47,OTHMAINT,332
NON-WORKER,47,SHOPPING,223
NON-WORKER,47,SOCIAL,308
NON-WORKER,48,EATOUT,88
NON-WORKER,48,ESCORT,407
NON-WORKER,48,HOME,828445
NON-WORKER,48,OTHDISCR,33
NON-WORKER,48,OTHMAINT,177
NON-WORKER,48,SHOPPING,123
NON-WORKER,48,SOCIAL,197
PART-TIME WORKER,1,ATWORK,4
PART-TIME WORKER,1,EATOUT,26
PART-TIME WORKER,1,ESCORT,194
PART-TIME WORKER,1,HOME,689660
PART-TIME WORKER,1,OTHDISCR,86
PART-TIME WORKER,1,OTHMAINT,257
PART-TIME WORKER,1,SHOPPING,97
PART-TIME WORKER,1,SOCIAL,63
PART-TIME WORKER,1,WORK,344
PART-TIME WORKER,2,ATWORK,21
PART-TIME WORKER,2,EATOUT,67
PART-TIME WORKER,2,ESCORT,370
PART-TIME WORKER,2,HOME,688762
PART-TIME WORKER,2,OTHDISCR,144
PART-TIME WORKER,2,OTHMAINT,551
PART-TIME WORKER,2,SHOPPING,250
PART-TIME WORKER,2,SOCIAL,136
PART-TIME WORKER,2,WORK,904
PART-TIME WORKER,3,ATWORK,48
PART-TIME WORKER,3,EATOUT,111
PART-TIME WORKER,3,ESCORT,555
PART-TIME WORKER,3,HOME,687764
PART-TIME WORKER,3,OTHDISCR,254
PART-TIME WORKER,3,OTHMAINT,829
PART-TIME WORKER,3,SHOPPING,405
PART-TIME WORKER,3,SOCIAL,229
PART-TIME WORKER,3,WORK,1934
PART-TIME WORKER,4,ATWORK,83
PART-TIME WORKER,4,EATOUT,504
PART-TIME WORKER,4,ESCORT,764
PART-TIME WORKER,4,HOME,686365
PART-TIME WORKER,4,OTHDISCR,500
PART-TIME WORKER,4,OTHMAINT,1339
PART-TIME WORKER,4,SHOPPING,536
PART-TIME WORKER,4,SOCIAL,398
PART-TIME WORKER,4,WORK,3843
PART-TIME WORKER,5,ATWORK,163
PART-TIME WORKER,5,EATOUT,880
PART-TIME WORKER,5,ESCORT,1079
PART-TIME WORKER,5,HOME,683552
PART-TIME WORKER,5,OTHDISCR,1405
PART-TIME WORKER,5,OTHMAINT,1839
PART-TIME WORKER,5,SHOPPING,652
PART-TIME WORKER,5,SOCIAL,582
PART-TIME WORKER,5,WORK,8526
PART-TIME WORKER,6,ATWORK,266
PART-TIME WORKER,6,EATOUT,1172
PART-TIME WORKER,6,ESCORT,1984
PART-TIME WORKER,6,HOME,677861
PART-TIME WORKER,6,OTHDISCR,2251
PART-TIME WORKER,6,OTHMAINT,2815
PART-TIME WORKER,6,SHOPPING,898
PART-TIME WORKER,6,SOCIAL,791
PART-TIME WORKER,6,WORK,18695
PART-TIME WORKER,7,ATWORK,359
PART-TIME WORKER,7,EATOUT,1443
PART-TIME WORKER,7,ESCORT,3782
PART-TIME WORKER,7,HOME,666690
PART-TIME WORKER,7,OTHDISCR,3197
PART-TIME WORKER,7,OTHMAINT,4422
PART-TIME WORKER,7,SHOPPING,1430
PART-TIME WORKER,7,SOCIAL,1112
PART-TIME WORKER,7,WORK,37005
PART-TIME WORKER,8,ATWORK,549
PART-TIME WORKER,8,EATOUT,1691
PART-TIME WORKER,8,ESCORT,8219
PART-TIME WORKER,8,HOME,648116
PART-TIME WORKER,8,OTHDISCR,4390
PART-TIME WORKER,8,OTHMAINT,6910
PART-TIME WORKER,8,SHOPPING,2459
PART-TIME WORKER,8,SOCIAL,1660
PART-TIME WORKER,8,WORK,67916
PART-TIME WORKER,9,ATWORK,837
PART-TIME WORKER,9,EATOUT,2351
PART-TIME WORKER,9,ESCORT,20486
PART-TIME WORKER,9,HOME,617616
PART-TIME WORKER,9,OTHDISCR,6932
PART-TIME WORKER,9,OTHMAINT,10552
PART-TIME WORKER,9,SHOPPING,4754
PART-TIME WORKER,9,SOCIAL,3077
PART-TIME WORKER,9,WORK,113987
PART-TIME WORKER,10,ATWORK,1253
PART-TIME WORKER,10,EATOUT,3434
PART-TIME WORKER,10,ESCORT,34892
PART-TIME WORKER,10,HOME,562940
PART-TIME WORKER,10,OTHDISCR,11106
PART-TIME WORKER,10,OTHMAINT,16741
PART-TIME WORKER,10,SHOPPING,8572
PART-TIME WORKER,10,SOCIAL,4955
PART-TIME WORKER,10,WORK,154390
PART-TIME WORKER,11,ATWORK,1761
PART-TIME WORKER,11,EATOUT,4344
PART-TIME WORKER,11,ESCORT,32867
PART-TIME WORKER,11,HOME,505645
PART-TIME WORKER,11,OTHDISCR,16475
PART-TIME WORKER,11,OTHMAINT,23564
PART-TIME WORKER,11,SHOPPING,12954
PART-TIME WORKER,11,SOCIAL,6224
PART-TIME WORKER,11,WORK,189000
PART-TIME WORKER,12,ATWORK,2318
PART-TIME WORKER,12,EATOUT,4645
PART-TIME WORKER,12,ESCORT,23998
PART-TIME WORKER,12,HOME,458214
PART-TIME WORKER,12,OTHDISCR,21342
PART-TIME WORKER,12,OTHMAINT,27792
PART-TIME WORKER,12,SHOPPING,16092
PART-TIME WORKER,12,SOCIAL,6837
PART-TIME WORKER,12,WORK,215942
PART-TIME WORKER,13,ATWORK,3013
PART-TIME WORKER,13,EATOUT,5603
PART-TIME WORKER,13,ESCORT,17424
PART-TIME WORKER,13,HOME,420657
PART-TIME WORKER,13,OTHDISCR,26973
PART-TIME WORKER,13,OTHMAINT,31245
PART-TIME WORKER,13,SHOPPING,21800
PART-TIME WORKER,13,SOCIAL,8018
PART-TIME WORKER,13,WORK,235415
PART-TIME WORKER,14,ATWORK,3877
PART-TIME WORKER,14,EATOUT,6331
PART-TIME WORKER,14,ESCORT,14284
PART-TIME WORKER,14,HOME,389187
PART-TIME WORKER,14,OTHDISCR,30740
PART-TIME WORKER,14,OTHMAINT,33039
PART-TIME WORKER,14,SHOPPING,25895
PART-TIME WORKER,14,SOCIAL,8704
PART-TIME WORKER,14,WORK,247203
PART-TIME WORKER,15,ATWORK,5168
PART-TIME WORKER,15,EATOUT,6990
PART-TIME WORKER,15,ESCORT,13127
PART-TIME WORKER,15,HOME,370935
PART-TIME WORKER,15,OTHDISCR,32371
PART-TIME WORKER,15,OTHMAINT,37204
PART-TIME WORKER,15,SHOPPING,31457
PART-TIME WORKER,15,SOCIAL,9480
PART-TIME WORKER,15,WORK,255921
PART-TIME WORKER,16,ATWORK,6994
PART-TIME WORKER,16,EATOUT,7365
PART-TIME WORKER,16,ESCORT,12757
PART-TIME WORKER,16,HOME,354005
PART-TIME WORKER,16,OTHDISCR,31789
PART-TIME WORKER,16,OTHMAINT,38317
PART-TIME WORKER,16,SHOPPING,35407
PART-TIME WORKER,16,SOCIAL,9957
PART-TIME WORKER,16,WORK,262234
PART-TIME WORKER,17,ATWORK,10775
PART-TIME WORKER,17,EATOUT,8739
PART-TIME WORKER,17,ESCORT,12677
PART-TIME WORKER,17,HOME,345754
PART-TIME WORKER,17,OTHDISCR,30272
PART-TIME WORKER,17,OTHMAINT,38387
PART-TIME WORKER,17,SHOPPING,37299
PART-TIME WORKER,17,SOCIAL,10551
PART-TIME WORKER,17,WORK,267257
PART-TIME WORKER,18,ATWORK,18815
PART-TIME WORKER,18,EATOUT,10987
PART-TIME WORKER,18,ESCORT,13114
PART-TIME WORKER,18,HOME,340415
PART-TIME WORKER,18,OTHDISCR,28356
PART-TIME WORKER,18,OTHMAINT,38363
PART-TIME WORKER,18,SHOPPING,38816
PART-TIME WORKER,18,SOCIAL,11033
PART-TIME WORKER,18,WORK,269671
PART-TIME WORKER,19,ATWORK,24802
PART-TIME WORKER,19,EATOUT,12925
PART-TIME WORKER,19,ESCORT,13556
PART-TIME WORKER,19,HOME,337718
PART-TIME WORKER,19,OTHDISCR,26377
PART-TIME WORKER,19,OTHMAINT,37878
PART-TIME WORKER,19,SHOPPING,39278
PART-TIME WORKER,19,SOCIAL,11407
PART-TIME WORKER,19,WORK,266652
PART-TIME WORKER,20,ATWORK,27323
PART-TIME WORKER,20,EATOUT,14336
PART-TIME WORKER,20,ESCORT,14298
PART-TIME WORKER,20,HOME,337506
PART-TIME WORKER,20,OTHDISCR,24455
PART-TIME WORKER,20,OTHMAINT,37356
PART-TIME WORKER,20,SHOPPING,39068
PART-TIME WORKER,20,SOCIAL,11458
PART-TIME WORKER,20,WORK,267191
PART-TIME WORKER,21,ATWORK,22639
PART-TIME WORKER,21,EATOUT,14367
PART-TIME WORKER,21,ESCORT,15221
PART-TIME WORKER,21,HOME,339532
PART-TIME WORKER,21,OTHDISCR,22928
PART-TIME WORKER,21,OTHMAINT,38049
PART-TIME WORKER,21,SHOPPING,37655
PART-TIME WORKER,21,SOCIAL,11696
