PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD AGE 5 TO 15,22,SOC AND REC,2165.446163
CHILD AGE 5 TO 15,22,CHANGE MODE,0.0
CHILD AGE 5 TO 15,23,HOME,196567.263823
CHILD AGE 5 TO 15,23,WORK,10044.015055
CHILD AGE 5 TO 15,23,SCHOOL,120165.933902
CHILD AGE 5 TO 15,23,ESCORT,6102.874806
CHILD AGE 5 TO 15,23,PERS-BUS AND MED,6219.970345
CHILD AGE 5 TO 15,23,SHOP,609.306863
CHILD AGE 5 TO 15,23,MEAL,3766.878817
CHILD AGE 5 TO 15,23,SOC AND REC,1532.664114
CHILD AGE 5 TO 15,23,CHANGE MODE,0.0
CHILD AGE 5 TO 15,24,HOME,202778.204849
CHILD AGE 5 TO 15,24,WORK,7605.523287
CHILD AGE 5 TO 15,24,SCHOOL,108329.239577
CHILD AGE 5 TO 15,24,ESCORT,6170.590836
CHILD AGE 5 TO 15,24,PERS-BUS AND MED,6940.754185
CHILD AGE 5 TO 15,24,SHOP,751.846752
CHILD AGE 5 TO 15,24,MEAL,4886.638182
CHILD AGE 5 TO 15,24,SOC AND REC,1912.809533
CHILD AGE 5 TO 15,24,CHANGE MODE,0.0
CHILD AGE 5 TO 15,25,HOME,214646.889883
CHILD AGE 5 TO 15,25,WORK,7418.685348
CHILD AGE 5 TO 15,25,SCHOOL,89066.265236
CHILD AGE 5 TO 15,25,ESCORT,6125.264036
CHILD AGE 5 TO 15,25,PERS-BUS AND MED,10170.226423
CHILD AGE 5 TO 15,25,SHOP,4599.681011
CHILD AGE 5 TO 15,25,MEAL,4488.612738
CHILD AGE 5 TO 15,25,SOC AND REC,5701.590139
CHILD AGE 5 TO 15,25,CHANGE MODE,0.0
CHILD AGE 5 TO 15,26,HOME,221759.851374
CHILD AGE 5 TO 15,26,WORK,6316.221682
CHILD AGE 5 TO 15,26,SCHOOL,57912.017265
CHILD AGE 5 TO 15,26,ESCORT,7009.816247
CHILD AGE 5 TO 15,26,PERS-BUS AND MED,6206.892581
CHILD AGE 5 TO 15,26,SHOP,4594.014569
CHILD AGE 5 TO 15,26,MEAL,3180.176401
CHILD AGE 5 TO 15,26,SOC AND REC,3879.905174
CHILD AGE 5 TO 15,26,CHANGE MODE,0.0
CHILD AGE 5 TO 15,27,HOME,217937.410399
CHILD AGE 5 TO 15,27,WORK,3501.017512
CHILD AGE 5 TO 15,27,SCHOOL,44342.353365
CHILD AGE 5 TO 15,27,ESCORT,4395.637272
CHILD AGE 5 TO 15,27,PERS-BUS AND MED,10700.494776
CHILD AGE 5 TO 15,27,SHOP,6001.747156
CHILD AGE 5 TO 15,27,MEAL,2790.602914
CHILD AGE 5 TO 15,27,SOC AND REC,7409.898627
CHILD AGE 5 TO 15,27,CHANGE MODE,0.0
CHILD AGE 5 TO 15,28,HOME,231788.720504
CHILD AGE 5 TO 15,28,WORK,3335.873042
CHILD AGE 5 TO 15,28,SCHOOL,36997.53867
CHILD AGE 5 TO 15,28,ESCORT,9933.742027
CHILD AGE 5 TO 15,28,PERS-BUS AND MED,10106.560247
CHILD AGE 5 TO 15,28,SHOP,1486.658087
CHILD AGE 5 TO 15,28,MEAL,795.045384
CHILD AGE 5 TO 15,28,SOC AND REC,9833.53604
CHILD AGE 5 TO 15,28,CHANGE MODE,0.0
CHILD AGE 5 TO 15,29,HOME,232165.432974
CHILD AGE 5 TO 15,29,WORK,3388.688465
CHILD AGE 5 TO 15,29,SCHOOL,35563.103855
CHILD AGE 5 TO 15,29,ESCORT,10590.467652
CHILD AGE 5 TO 15,29,PERS-BUS AND MED,6456.409551
CHILD AGE 5 TO 15,29,SHOP,4002.043909
CHILD AGE 5 TO 15,29,MEAL,2220.349584
CHILD AGE 5 TO 15,29,SOC AND REC,8600.238959
CHILD AGE 5 TO 15,29,CHANGE MODE,0.0
CHILD AGE 5 TO 15,30,HOME,238106.660923
CHILD AGE 5 TO 15,30,WORK,2749.619713
CHILD AGE 5 TO 15,30,SCHOOL,23490.451054
CHILD AGE 5 TO 15,30,ESCORT,7114.051808
CHILD AGE 5 TO 15,30,PERS-BUS AND MED,4937.834602
CHILD AGE 5 TO 15,30,SHOP,1906.526661
CHILD AGE 5 TO 15,30,MEAL,9615.798333
CHILD AGE 5 TO 15,30,SOC AND REC,12839.284758
CHILD AGE 5 TO 15,30,CHANGE MODE,0.0
CHILD AGE 5 TO 15,31,HOME,241097.481385
CHILD AGE 5 TO 15,31,WORK,2639.12448
CHILD AGE 5 TO 15,31,SCHOOL,20419.208518
CHILD AGE 5 TO 15,31,ESCORT,7236.235713
CHILD AGE 5 TO 15,31,PERS-BUS AND MED,7115.36311
CHILD AGE 5 TO 15,31,SHOP,3141.213837
CHILD AGE 5 TO 15,31,MEAL,8336.28172
CHILD AGE 5 TO 15,31,SOC AND REC,17546.883538
CHILD AGE 5 TO 15,31,CHANGE MODE,0.0
CHILD AGE 5 TO 15,32,HOME,245461.610603
CHILD AGE 5 TO 15,32,WORK,192.893854
CHILD AGE 5 TO 15,32,SCHOOL,16349.079154
CHILD AGE 5 TO 15,32,ESCORT,5656.113624
CHILD AGE 5 TO 15,32,PERS-BUS AND MED,10883.981339
CHILD AGE 5 TO 15,32,SHOP,1477.83814
CHILD AGE 5 TO 15,32,MEAL,3874.444059
CHILD AGE 5 TO 15,32,SOC AND REC,18774.990341
CHILD AGE 5 TO 15,32,CHANGE MODE,0.0
CHILD AGE 5 TO 15,33,HOME,249163.620363
CHILD AGE 5 TO 15,33,WORK,158.74127
CHILD AGE 5 TO 15,33,SCHOOL,15793.774564
CHILD AGE 5 TO 15,33,ESCORT,7369.457082
CHILD AGE 5 TO 15,33,PERS-BUS AND MED,6581.978651
CHILD AGE 5 TO 15,33,SHOP,7076.836336
CHILD AGE 5 TO 15,33,MEAL,6366.859032
CHILD AGE 5 TO 15,33,SOC AND REC,16633.451905
CHILD AGE 5 TO 15,33,CHANGE MODE,0.0
CHILD AGE 5 TO 15,34,HOME,268051.186652
CHILD AGE 5 TO 15,34,WORK,39.964711
CHILD AGE 5 TO 15,34,SCHOOL,12985.572999
CHILD AGE 5 TO 15,34,ESCORT,5118.392413
CHILD AGE 5 TO 15,34,PERS-BUS AND MED,5693.414858
CHILD AGE 5 TO 15,34,SHOP,2696.360467
CHILD AGE 5 TO 15,34,MEAL,5353.312432
CHILD AGE 5 TO 15,34,SOC AND REC,13329.688534
CHILD AGE 5 TO 15,34,CHANGE MODE,0.0
CHILD AGE 5 TO 15,35,HOME,277136.32363
CHILD AGE 5 TO 15,35,WORK,33.0791
CHILD AGE 5 TO 15,35,SCHOOL,11749.911051
CHILD AGE 5 TO 15,35,ESCORT,4737.033781
CHILD AGE 5 TO 15,35,PERS-BUS AND MED,7730.35673
CHILD AGE 5 TO 15,35,SHOP,2430.504753
CHILD AGE 5 TO 15,35,MEAL,5516.198812
CHILD AGE 5 TO 15,35,SOC AND REC,8749.652865
CHILD AGE 5 TO 15,35,CHANGE MODE,0.0
CHILD AGE 5 TO 15,36,HOME,273418.668402
CHILD AGE 5 TO 15,36,WORK,33.0791
CHILD AGE 5 TO 15,36,SCHOOL,8762.223683
CHILD AGE 5 TO 15,36,ESCORT,4111.574331
CHILD AGE 5 TO 15,36,PERS-BUS AND MED,5775.192092
CHILD AGE 5 TO 15,36,SHOP,981.516203
CHILD AGE 5 TO 15,36,MEAL,3877.732388
CHILD AGE 5 TO 15,36,SOC AND REC,3833.899065
CHILD AGE 5 TO 15,36,CHANGE MODE,0.0
CHILD AGE 5 TO 15,37,HOME,278707.712295
CHILD AGE 5 TO 15,37,WORK,33.0791
CHILD AGE 5 TO 15,37,SCHOOL,8352.451326
CHILD AGE 5 TO 15,37,ESCORT,4070.818206
CHILD AGE 5 TO 15,37,PERS-BUS AND MED,3189.888292
CHILD AGE 5 TO 15,37,SHOP,635.381378
CHILD AGE 5 TO 15,37,MEAL,620.094102
CHILD AGE 5 TO 15,37,SOC AND REC,2214.478115
CHILD AGE 5 TO 15,37,CHANGE MODE,0.0
CHILD AGE 5 TO 15,38,HOME,290090.402833
CHILD AGE 5 TO 15,38,WORK,33.0791
CHILD AGE 5 TO 15,38,SCHOOL,7362.267752
CHILD AGE 5 TO 15,38,ESCORT,3742.082606
CHILD AGE 5 TO 15,38,PERS-BUS AND MED,1444.066042
CHILD AGE 5 TO 15,38,SHOP,129.052828
CHILD AGE 5 TO 15,38,MEAL,3056.524102
CHILD AGE 5 TO 15,38,SOC AND REC,195.606946
CHILD AGE 5 TO 15,38,CHANGE MODE,0.0
CHILD AGE 5 TO 15,39,HOME,295170.08521
CHILD AGE 5 TO 15,39,WORK,33.0791
CHILD AGE 5 TO 15,39,SCHOOL,7254.769752
CHILD AGE 5 TO 15,39,ESCORT,4820.352606
CHILD AGE 5 TO 15,39,PERS-BUS AND MED,1492.817833
CHILD AGE 5 TO 15,39,SHOP,305.758628
CHILD AGE 5 TO 15,39,MEAL,635.567
CHILD AGE 5 TO 15,39,SOC AND REC,111.350033
CHILD AGE 5 TO 15,39,CHANGE MODE,0.0
CHILD AGE 5 TO 15,40,HOME,288683.14433
CHILD AGE 5 TO 15,40,WORK,33.0791
CHILD AGE 5 TO 15,40,SCHOOL,7208.295066
CHILD AGE 5 TO 15,40,ESCORT,4820.352606
CHILD AGE 5 TO 15,40,PERS-BUS AND MED,1444.066042
CHILD AGE 5 TO 15,40,SHOP,80.374628
CHILD AGE 5 TO 15,40,MEAL,635.567
CHILD AGE 5 TO 15,40,SOC AND REC,69.58715
CHILD AGE 5 TO 15,40,CHANGE MODE,0.0
CHILD AGE 5 TO 15,41,HOME,284105.750254
CHILD AGE 5 TO 15,41,WORK,33.0791
CHILD AGE 5 TO 15,41,SCHOOL,7208.295066
CHILD AGE 5 TO 15,41,ESCORT,4820.352606
CHILD AGE 5 TO 15,41,PERS-BUS AND MED,1444.066042
CHILD AGE 5 TO 15,41,SHOP,80.374628
CHILD AGE 5 TO 15,41,MEAL,94.423
CHILD AGE 5 TO 15,41,SOC AND REC,69.58715
CHILD AGE 5 TO 15,41,CHANGE MODE,0.0
CHILD AGE 5 TO 15,42,HOME,294896.447679
CHILD AGE 5 TO 15,42,WORK,33.0791
CHILD AGE 5 TO 15,42,SCHOOL,7208.295066
CHILD AGE 5 TO 15,42,ESCORT,4955.260114
CHILD AGE 5 TO 15,42,PERS-BUS AND MED,1444.066042
CHILD AGE 5 TO 15,42,SHOP,80.374628
CHILD AGE 5 TO 15,42,MEAL,94.423
CHILD AGE 5 TO 15,42,SOC AND REC,69.58715
CHILD AGE 5 TO 15,42,CHANGE MODE,0.0
CHILD AGE 5 TO 15,43,HOME,287227.289644
CHILD AGE 5 TO 15,43,WORK,33.0791
CHILD AGE 5 TO 15,43,SCHOOL,7113.747766
CHILD AGE 5 TO 15,43,ESCORT,4820.352606
CHILD AGE 5 TO 15,43,PERS-BUS AND MED,1444.066042
CHILD AGE 5 TO 15,43,SHOP,80.374628
CHILD AGE 5 TO 15,43,MEAL,94.423
CHILD AGE 5 TO 15,43,SOC AND REC,19.21025
CHILD AGE 5 TO 15,43,CHANGE MODE,0.0
CHILD AGE 5 TO 15,44,HOME,279950.718001
CHILD AGE 5 TO 15,44,WORK,33.0791
CHILD AGE 5 TO 15,44,SCHOOL,7113.747766
CHILD AGE 5 TO 15,44,ESCORT,4820.352606
CHILD AGE 5 TO 15,44,PERS-BUS AND MED,1408.406675
CHILD AGE 5 TO 15,44,SHOP,80.374628
CHILD AGE 5 TO 15,44,MEAL,94.423
CHILD AGE 5 TO 15,44,SOC AND REC,19.21025
CHILD AGE 5 TO 15,44,CHANGE MODE,0.0
CHILD AGE 5 TO 15,45,HOME,287761.399795
CHILD AGE 5 TO 15,45,WORK,33.0791
CHILD AGE 5 TO 15,45,SCHOOL,7113.747766
CHILD AGE 5 TO 15,45,ESCORT,4651.934406
CHILD AGE 5 TO 15,45,PERS-BUS AND MED,1408.406675
CHILD AGE 5 TO 15,45,SHOP,80.374628
CHILD AGE 5 TO 15,45,MEAL,94.423
CHILD AGE 5 TO 15,45,SOC AND REC,19.21025
CHILD AGE 5 TO 15,45,CHANGE MODE,0.0
CHILD AGE 5 TO 15,46,HOME,287284.911928
CHILD AGE 5 TO 15,46,WORK,33.0791
CHILD AGE 5 TO 15,46,SCHOOL,7113.747766
CHILD AGE 5 TO 15,46,ESCORT,4651.934406
CHILD AGE 5 TO 15,46,PERS-BUS AND MED,1408.406675
CHILD AGE 5 TO 15,46,SHOP,80.374628
CHILD AGE 5 TO 15,46,MEAL,94.423
CHILD AGE 5 TO 15,46,SOC AND REC,19.21025
CHILD AGE 5 TO 15,46,CHANGE MODE,0.0
CHILD AGE 5 TO 15,47,HOME,143035.558511
CHILD AGE 5 TO 15,47,WORK,0.0
CHILD AGE 5 TO 15,47,SCHOOL,0.0
CHILD AGE 5 TO 15,47,ESCORT,0.0
CHILD AGE 5 TO 15,47,PERS-BUS AND MED,0.0
CHILD AGE 5 TO 15,47,SHOP,0.0
CHILD AGE 5 TO 15,47,MEAL,0.0
CHILD AGE 5 TO 15,47,SOC AND REC,0.0
CHILD AGE 5 TO 15,47,CHANGE MODE,0.0
CHILD AGE 5 TO 15,48,HOME,130140.904931
CHILD AGE 5 TO 15,48,WORK,0.0
CHILD AGE 5 TO 15,48,SCHOOL,0.0
CHILD AGE 5 TO 15,48,ESCORT,0.0
CHILD AGE 5 TO 15,48,PERS-BUS AND MED,0.0
CHILD AGE 5 TO 15,48,SHOP,0.0
CHILD AGE 5 TO 15,48,MEAL,0.0
CHILD AGE 5 TO 15,48,SOC AND REC,0.0
CHILD AGE 5 TO 15,48,CHANGE MODE,0.0
CHILD AGE 5 TO 15,49,HOME,126428.989206
CHILD AGE 5 TO 15,49,WORK,0.0
CHILD AGE 5 TO 15,49,SCHOOL,0.0
CHILD AGE 5 TO 15,49,ESCORT,0.0
CHILD AGE 5 TO 15,49,PERS-BUS AND MED,0.0
CHILD AGE 5 TO 15,49,SHOP,0.0
CHILD AGE 5 TO 15,49,MEAL,0.0
CHILD AGE 5 TO 15,49,SOC AND REC,0.0
CHILD AGE 5 TO 15,49,CHANGE MODE,0.0
FULL TIME WORKER,1,HOME,810162.912529
FULL TIME WORKER,1,WORK,0.0
FULL TIME WORKER,1,SCHOOL,0.0
FULL TIME WORKER,1,ESCORT,0.0
FULL TIME WORKER,1,PERS-BUS AND MED,0.0
FULL TIME WORKER,1,SHOP,0.0
FULL TIME WORKER,1,MEAL,0.0
FULL TIME WORKER,1,SOC AND REC,0.0
FULL TIME WORKER,1,CHANGE MODE,0.0
FULL TIME WORKER,2,HOME,809764.612099
FULL TIME WORKER,2,WORK,141.476
FULL TIME WORKER,2,SCHOOL,0.0
FULL TIME WORKER,2,ESCORT,0.0
FULL TIME WORKER,2,PERS-BUS AND MED,0.0
FULL TIME WORKER,2,SHOP,0.0
FULL TIME WORKER,2,MEAL,0.0
FULL TIME WORKER,2,SOC AND REC,6.970503
FULL TIME WORKER,2,CHANGE MODE,0.0
FULL TIME WORKER,3,HOME,812283.886128
FULL TIME WORKER,3,WORK,1561.7168
FULL TIME WORKER,3,SCHOOL,0.0
FULL TIME WORKER,3,ESCORT,0.0
FULL TIME WORKER,3,PERS-BUS AND MED,0.0
FULL TIME WORKER,3,SHOP,0.0
FULL TIME WORKER,3,MEAL,0.0
FULL TIME WORKER,3,SOC AND REC,6.970503
FULL TIME WORKER,3,CHANGE MODE,0.0
FULL TIME WORKER,4,HOME,802201.050582
FULL TIME WORKER,4,WORK,2356.555275
FULL TIME WORKER,4,SCHOOL,0.0
FULL TIME WORKER,4,ESCORT,0.0
FULL TIME WORKER,4,PERS-BUS AND MED,0.0
FULL TIME WORKER,4,SHOP,0.0
FULL TIME WORKER,4,MEAL,189.21441
FULL TIME WORKER,4,SOC AND REC,343.334503
FULL TIME WORKER,4,CHANGE MODE,0.0
FULL TIME WORKER,5,HOME,801697.481049
FULL TIME WORKER,5,WORK,6816.154448
FULL TIME WORKER,5,SCHOOL,0.0
FULL TIME WORKER,5,ESCORT,150.679
FULL TIME WORKER,5,PERS-BUS AND MED,81.0013
FULL TIME WORKER,5,SHOP,0.0
FULL TIME WORKER,5,MEAL,0.0
FULL TIME WORKER,5,SOC AND REC,475.112928
FULL TIME WORKER,5,CHANGE MODE,0.0
FULL TIME WORKER,6,HOME,808517.825558
FULL TIME WORKER,6,WORK,11871.248887
FULL TIME WORKER,6,SCHOOL,0.0
FULL TIME WORKER,6,ESCORT,27.6515
FULL TIME WORKER,6,PERS-BUS AND MED,460.40655
FULL TIME WORKER,6,SHOP,0.0
FULL TIME WORKER,6,MEAL,18.777622
FULL TIME WORKER,6,SOC AND REC,2153.370906
FULL TIME WORKER,6,CHANGE MODE,0.0
FULL TIME WORKER,7,HOME,820323.275261
FULL TIME WORKER,7,WORK,21160.362721
FULL TIME WORKER,7,SCHOOL,0.0
FULL TIME WORKER,7,ESCORT,232.012
FULL TIME WORKER,7,PERS-BUS AND MED,147.100679
FULL TIME WORKER,7,SHOP,226.7675
FULL TIME WORKER,7,MEAL,462.614
FULL TIME WORKER,7,SOC AND REC,4355.931971
FULL TIME WORKER,7,CHANGE MODE,0.0
FULL TIME WORKER,8,HOME,808968.96852
FULL TIME WORKER,8,WORK,45751.74132
FULL TIME WORKER,8,SCHOOL,0.0
FULL TIME WORKER,8,ESCORT,438.710944
FULL TIME WORKER,8,PERS-BUS AND MED,1415.463107
FULL TIME WORKER,8,SHOP,116.13051
FULL TIME WORKER,8,MEAL,1486.443381
FULL TIME WORKER,8,SOC AND REC,6637.082246
FULL TIME WORKER,8,CHANGE MODE,0.0
FULL TIME WORKER,9,HOME,810900.941343
FULL TIME WORKER,9,WORK,66482.487447
FULL TIME WORKER,9,SCHOOL,82.4818
FULL TIME WORKER,9,ESCORT,472.873314
FULL TIME WORKER,9,PERS-BUS AND MED,2034.40473
FULL TIME WORKER,9,SHOP,258.992746
FULL TIME WORKER,9,MEAL,2001.851811
FULL TIME WORKER,9,SOC AND REC,7915.209715
FULL TIME WORKER,9,CHANGE MODE,0.0
FULL TIME WORKER,10,HOME,816039.247512
FULL TIME WORKER,10,WORK,130825.331663
FULL TIME WORKER,10,SCHOOL,0.0
FULL TIME WORKER,10,ESCORT,3681.751218
FULL TIME WORKER,10,PERS-BUS AND MED,2329.60228
FULL TIME WORKER,10,SHOP,93.995125
FULL TIME WORKER,10,MEAL,2652.356528
FULL TIME WORKER,10,SOC AND REC,3000.690772
FULL TIME WORKER,10,CHANGE MODE,0.0
FULL TIME WORKER,11,HOME,820867.706823
FULL TIME WORKER,11,WORK,182912.573964
FULL TIME WORKER,11,SCHOOL,200.6103
FULL TIME WORKER,11,ESCORT,3879.486973
FULL TIME WORKER,11,PERS-BUS AND MED,4171.03573
FULL TIME WORKER,11,SHOP,1307.359471
FULL TIME WORKER,11,MEAL,3885.06522
FULL TIME WORKER,11,SOC AND REC,4738.000312
FULL TIME WORKER,11,CHANGE MODE,0.0
FULL TIME WORKER,12,HOME,806723.287788
FULL TIME WORKER,12,WORK,267379.392545
FULL TIME WORKER,12,SCHOOL,1192.0678
FULL TIME WORKER,12,ESCORT,5069.839234
FULL TIME WORKER,12,PERS-BUS AND MED,9480.114107
FULL TIME WORKER,12,SHOP,1892.638653
FULL TIME WORKER,12,MEAL,3599.130469
FULL TIME WORKER,12,SOC AND REC,5209.663106
FULL TIME WORKER,12,CHANGE MODE,0.0
FULL TIME WORKER,13,HOME,773917.411712
FULL TIME WORKER,13,WORK,309935.597731
FULL TIME WORKER,13,SCHOOL,1885.887054
FULL TIME WORKER,13,ESCORT,5202.950601
FULL TIME WORKER,13,PERS-BUS AND MED,11915.613769
FULL TIME WORKER,13,SHOP,1275.55632
FULL TIME WORKER,13,MEAL,5562.075496
FULL TIME WORKER,13,SOC AND REC,4445.569553
FULL TIME WORKER,13,CHANGE MODE,0.0
FULL TIME WORKER,14,HOME,767734.922224
FULL TIME WORKER,14,WORK,371206.339234
FULL TIME WORKER,14,SCHOOL,1750.993906
FULL TIME WORKER,14,ESCORT,3543.314229
FULL TIME WORKER,14,PERS-BUS AND MED,19221.593595
FULL TIME WORKER,14,SHOP,3634.08329
FULL TIME WORKER,14,MEAL,5849.652921
FULL TIME WORKER,14,SOC AND REC,6826.351949
FULL TIME WORKER,14,CHANGE MODE,0.0
FULL TIME WORKER,15,HOME,765001.196241
FULL TIME WORKER,15,WORK,392636.942783
FULL TIME WORKER,15,SCHOOL,1404.408181
FULL TIME WORKER,15,ESCORT,2683.359873
FULL TIME WORKER,15,PERS-BUS AND MED,20108.931102
FULL TIME WORKER,15,SHOP,4565.402531
FULL TIME WORKER,15,MEAL,6729.142817
FULL TIME WORKER,15,SOC AND REC,7248.10116
FULL TIME WORKER,15,CHANGE MODE,0.0
FULL TIME WORKER,16,HOME,741019.96588
FULL TIME WORKER,16,WORK,402356.947066
FULL TIME WORKER,16,SCHOOL,1737.065592
FULL TIME WORKER,16,ESCORT,2226.66081
FULL TIME WORKER,16,PERS-BUS AND MED,19563.669722
FULL TIME WORKER,16,SHOP,4877.672613
FULL TIME WORKER,16,MEAL,8929.819518
FULL TIME WORKER,16,SOC AND REC,9144.915506
FULL TIME WORKER,16,CHANGE MODE,0.0
FULL TIME WORKER,17,HOME,659948.26367
FULL TIME WORKER,17,WORK,409451.540203
FULL TIME WORKER,17,SCHOOL,1063.488058
FULL TIME WORKER,17,ESCORT,1841.77001
FULL TIME WORKER,17,PERS-BUS AND MED,21777.229063
FULL TIME WORKER,17,SHOP,4397.411626
FULL TIME WORKER,17,MEAL,8445.02069
FULL TIME WORKER,17,SOC AND REC,10461.558464
FULL TIME WORKER,17,CHANGE MODE,0.0
FULL TIME WORKER,18,HOME,654118.102654
FULL TIME WORKER,18,WORK,410959.393714
FULL TIME WORKER,18,SCHOOL,1740.947686
FULL TIME WORKER,18,ESCORT,2290.921215
FULL TIME WORKER,18,PERS-BUS AND MED,19504.046534
FULL TIME WORKER,18,SHOP,4089.145056
FULL TIME WORKER,18,MEAL,9486.811181
FULL TIME WORKER,18,SOC AND REC,15190.271698
FULL TIME WORKER,18,CHANGE MODE,0.0
FULL TIME WORKER,19,HOME,610546.348932
FULL TIME WORKER,19,WORK,405971.710723
FULL TIME WORKER,19,SCHOOL,1507.896923
FULL TIME WORKER,19,ESCORT,2631.269631
FULL TIME WORKER,19,PERS-BUS AND MED,16752.465833
FULL TIME WORKER,19,SHOP,7259.317516
FULL TIME WORKER,19,MEAL,14706.074594
FULL TIME WORKER,19,SOC AND REC,16311.247316
FULL TIME WORKER,19,CHANGE MODE,0.0
FULL TIME WORKER,20,HOME,536575.066959
FULL TIME WORKER,20,WORK,381489.510858
FULL TIME WORKER,20,SCHOOL,1386.055562
FULL TIME WORKER,20,ESCORT,2542.511168
FULL TIME WORKER,20,PERS-BUS AND MED,13081.326005
FULL TIME WORKER,20,SHOP,12918.313692
FULL TIME WORKER,20,MEAL,29920.881363
FULL TIME WORKER,20,SOC AND REC,16207.669915
FULL TIME WORKER,20,CHANGE MODE,0.0
FULL TIME WORKER,21,HOME,522487.165593
FULL TIME WORKER,21,WORK,373616.431852
FULL TIME WORKER,21,SCHOOL,1766.866575
FULL TIME WORKER,21,ESCORT,4777.177736
FULL TIME WORKER,21,PERS-BUS AND MED,15021.481024
FULL TIME WORKER,21,SHOP,9320.804136
FULL TIME WORKER,21,MEAL,32480.817587
FULL TIME WORKER,21,SOC AND REC,17472.425281
FULL TIME WORKER,21,CHANGE MODE,0.0
FULL TIME WORKER,22,HOME,494612.694651
FULL TIME WORKER,22,WORK,378487.41893
FULL TIME WORKER,22,SCHOOL,2917.897117
FULL TIME WORKER,22,ESCORT,5049.291381
FULL TIME WORKER,22,PERS-BUS AND MED,14005.362826
FULL TIME WORKER,22,SHOP,10995.930228
FULL TIME WORKER,22,MEAL,22418.113133
FULL TIME WORKER,22,SOC AND REC,19374.531912
FULL TIME WORKER,22,CHANGE MODE,0.0
FULL TIME WORKER,23,HOME,423863.677692
FULL TIME WORKER,23,WORK,379016.39478
FULL TIME WORKER,23,SCHOOL,2975.641926
FULL TIME WORKER,23,ESCORT,6933.584052
FULL TIME WORKER,23,PERS-BUS AND MED,18426.740284
FULL TIME WORKER,23,SHOP,13150.436702
FULL TIME WORKER,23,MEAL,16817.071106
FULL TIME WORKER,23,SOC AND REC,19443.002972
FULL TIME WORKER,23,CHANGE MODE,0.0
FULL TIME WORKER,24,HOME,401589.737564
FULL TIME WORKER,24,WORK,373880.717428
FULL TIME WORKER,24,SCHOOL,2355.903394
FULL TIME WORKER,24,ESCORT,4921.098655
FULL TIME WORKER,24,PERS-BUS AND MED,20501.590017
FULL TIME WORKER,24,SHOP,7633.898667
FULL TIME WORKER,24,MEAL,14524.816301
FULL TIME WORKER,24,SOC AND REC,19173.689853
FULL TIME WORKER,24,CHANGE MODE,0.0
FULL TIME WORKER,25,HOME,401847.014186
FULL TIME WORKER,25,WORK,363589.535241
FULL TIME WORKER,25,SCHOOL,2534.056739
FULL TIME WORKER,25,ESCORT,5735.421768
FULL TIME WORKER,25,PERS-BUS AND MED,19941.634098
FULL TIME WORKER,25,SHOP,12277.800231
FULL TIME WORKER,25,MEAL,15257.328279
FULL TIME WORKER,25,SOC AND REC,18946.074776
FULL TIME WORKER,25,CHANGE MODE,0.0
FULL TIME WORKER,26,HOME,390097.106817
FULL TIME WORKER,26,WORK,343597.150108
FULL TIME WORKER,26,SCHOOL,2535.027609
FULL TIME WORKER,26,ESCORT,11233.466431
FULL TIME WORKER,26,PERS-BUS AND MED,19546.775434
FULL TIME WORKER,26,SHOP,12574.488662
FULL TIME WORKER,26,MEAL,12901.83243
FULL TIME WORKER,26,SOC AND REC,21350.160896
FULL TIME WORKER,26,CHANGE MODE,0.0
FULL TIME WORKER,27,HOME,390798.387886
FULL TIME WORKER,27,WORK,314898.440283
FULL TIME WORKER,27,SCHOOL,2670.881189
FULL TIME WORKER,27,ESCORT,4765.225038
FULL TIME WORKER,27,PERS-BUS AND MED,22159.084921
FULL TIME WORKER,27,SHOP,12969.132409
FULL TIME WORKER,27,MEAL,12751.41545
FULL TIME WORKER,27,SOC AND REC,23320.468598
FULL TIME WORKER,27,CHANGE MODE,0.0
FULL TIME WORKER,28,HOME,404386.519205
FULL TIME WORKER,28,WORK,258202.201409
FULL TIME WORKER,28,SCHOOL,1654.30115
FULL TIME WORKER,28,ESCORT,3065.656198
FULL TIME WORKER,28,PERS-BUS AND MED,20544.81473
FULL TIME WORKER,28,SHOP,11781.287182
FULL TIME WORKER,28,MEAL,12905.637071
FULL TIME WORKER,28,SOC AND REC,25315.293274
FULL TIME WORKER,28,CHANGE MODE,0.0
FULL TIME WORKER,29,HOME,416202.66077
FULL TIME WORKER,29,WORK,220415.147895
FULL TIME WORKER,29,SCHOOL,1763.695352
FULL TIME WORKER,29,ESCORT,6467.607138
FULL TIME WORKER,29,PERS-BUS AND MED,16963.811303
FULL TIME WORKER,29,SHOP,14139.139553
FULL TIME WORKER,29,MEAL,12566.157515
FULL TIME WORKER,29,SOC AND REC,25340.987787
FULL TIME WORKER,29,CHANGE MODE,0.0
FULL TIME WORKER,30,HOME,447339.321776
FULL TIME WORKER,30,WORK,126493.316899
FULL TIME WORKER,30,SCHOOL,2263.661505
FULL TIME WORKER,30,ESCORT,8172.402787
FULL TIME WORKER,30,PERS-BUS AND MED,17058.207865
FULL TIME WORKER,30,SHOP,16988.708296
FULL TIME WORKER,30,MEAL,21080.717232
FULL TIME WORKER,30,SOC AND REC,25950.902791
FULL TIME WORKER,30,CHANGE MODE,0.0
FULL TIME WORKER,31,HOME,478349.581084
FULL TIME WORKER,31,WORK,95006.974772
